19K507,Liberal Arts and Arts Technology,K61T,2014
19K510,CNA Certified Nursing Assitant Program with Phlebotomy and EKG Techician,K65A,2014
19K510,Medical Science,K65X,2014
19K583,Multicultural High School,L40A,2014
19K615,Transit Electronics Technology and Networking,K69K,2014
19K615,Transit Industrial Electrician,K69L,2014
19K615,Transit Technician Technology,K69M,2014
19K615,Computer Networking,K69N,2014
19K615,Computer Engineering,K69P,2014
19K615,Information Technology,K69R,2014
19K618,Academy of Innovative Technology,L51A,2014
19K639,Brooklyn Lab School,L46A,2014
19K659,Cypress Hills Collegiate Preparatory School,L56A,2014
19K660,Design Technology,K68A,2014
19K660,Medical Careers,K68C,2014
19K660,Beauty Science & Technology,K68J,2014
19K683,"School for Classics: An Academy of Thinkers, Writers and Performers",L53A,2014
20K445,Medical & Health Careers,K28A,2014
20K445,Legal Studies Academy,K28B,2014
20K445,Academy of Hospitality & Tourism,K28C,2014
20K445,Academy of Art & Design,K28D,2014
20K445,Honors Academy,K28H,2014
20K445,Academy of Business and Technology,K28M,2014
20K445,New Utrecht Dual Language and Asian Studies Chinese (Mandarin),K28N,2014
20K445,Zoned,K28Z,2014
20K485,Telecommunication Arts and Technology,K59A,2014
20K490,Honors Academy,K17H,2014
20K490,Joffrey Ballet Dance Academy,K17J,2014
20K490,Instrumental Music,K17R,2014
20K490,Vocal Music,K17S,2014
20K490,Zoned,K17Z,2014
20K505,Business Careers/Computer Technology,K16A,2014
20K505,Math/Science Academy,K16C,2014
20K505,Performing Arts,K16D,2014
20K505,Zoned,K16Z,2014
20K609,The Urban Assembly School for Criminal Justice,L62A,2014
21K337,International High School,K38R,2014
21K344,Rachel Carson High School for Coastal Studies,L01R,2014
21K348,High School of Sports Management,K97R,2014
21K410,Veterinary Sciences And Animal Care,K24A,2014
21K410,Virtual Enterprise,K24B,2014
21K410,Institute for Professions in Science,K24J,2014
21K410,Professional Photography,K24L,2014
21K410,Honors Institute for American Studies - Gilder Lehrman,K24M,2014
21K410,Zoned,K24Z,2014
21K468,Kingsborough Early College,L55A,2014
21K525,Communication Arts,K57A,2014
21K525,Bilingual Chinese (Mandarin) Communication Arts,K57B,2014
21K525,Bilingual Spanish Communication Arts,K57C,2014
21K525,Vocal Music,K57J,2014
21K525,Fine and Visual Arts,K57K,2014
21K620,Information Technology,K67E,2014
25Q285,World Journalism Preparatory,Q85A,2014
21K525,Instrumental Music,K57L,2014
21K525,Studio Theatre,K57P,2014
21K540,College Preparatory International Program,K56A,2014
21K540,Bilingual Chinese (Mandarin) College Preparatory Program,K56B,2014
21K540,Health Careers Exploration Program,K56D,2014
21K540,Computer Science Institute,K56J,2014
21K540,Pre-Med and Health Careers,K56L,2014
21K540,Visual and Media Arts,K56M,2014
21K540,STEM â Robotics/Space Science,K56S,2014
21K540,Theatre Arts and Dance,K56T,2014
21K559,Life Academy High School for Film and Music,L38A,2014
21K572,Expeditionary Learning School for Community Learners,L34A,2014
21K620,Culinary Arts,K67A,2014
21K620,Health Career Profession,K67H,2014
21K620,Air Conditioning and Refrigeration,K67M,2014
21K620,Automotive Technology,K67N,2014
21K620,Gateway Honors Academy,K67Q,2014
21K620,Construction Technology Academy,K67R,2014
21K690,Instrumental Music for New Students,K90H,2014
21K690,Digital Communications and Media for New Students,K90J,2014
21K690,Brooklyn Studio Secondary School for Current Students,K90K,2014
22K405,Liberal Arts and Science Institute,K26H,2014
22K405,Humanities Institute,K26J,2014
22K405,Medical Science Institute,K26K,2014
22K405,Bilingual Haitian Creole Institute,K26L,2014
22K425,Information Technology,K25B,2014
22K425,Law Institute,K25D,2014
22K425,Zoned,K25Z,2014
22K535,Leon M. Goldstein High School for the Sciences,K76A,2014
22K555,Brooklyn College Academy,K84X,2014
23K493,Brooklyn Collegiate: A College Board School,K93X,2014
23K514,Frederick Douglass Academy VII High School,K80X,2014
23K644,Eagle Academy for Young Men II,L65A,2014
23K697,Teachers Preparatory High School for New Students,K20A,2014
23K697,Teachers Preparatory High School for Current Students,K20B,2014
24Q264,Academy of Finance and Enterprise,Q08R,2014
24Q267,High School of Applied Communication,Q07R,2014
24Q293,Civic Leadership Academy,Q76A,2014
24Q296,Pan American International High School,Q03A,2014
24Q299,Bard High School Early College Queens,Q74B,2014
24Q455,Business Institute,Q34A,2014
24Q455,Pre-Engineering & Computer Technology,Q34J,2014
24Q455,Major Art,Q34K,2014
24Q455,Zoned,Q34Z,2014
24Q485,Academy of Information Technology (AoIT),Q23A,2014
24Q485,"Academy of Business, Hospitality & Tourism",Q23B,2014
24Q485,Academy of Arts and Humanities,Q23H,2014
24Q485,Math/Science Institute,Q23J,2014
24Q485,Academy of Allied Health and Athletic Sciences,Q23S,2014
24Q485,Zoned,Q23Z,2014
24Q520,Middle College High School at LaGuardia Community College,Q30J,2014
24Q530,International High School at LaGuardia Community College,Q27J,2014
24Q550,Arts and Business,Q99A,2014
24Q560,Arts and Technology for New Students,Q31J,2014
24Q560,Arts and Technology for Current Students,Q31K,2014
24Q585,Maspeth High School,Q47A,2014
24Q600,Careers in Business,Q68A,2014
24Q600,Graphic Arts,Q68B,2014
24Q600,School of Skilled Building Trades,Q68C,2014
24Q600,Pre-Engineering Electronic Technology,Q68L,2014
24Q600,Exploratory: Introduction to Occupations,Q68M,2014
